Tweet,Class
RT @Royal_Heart86: @e100ss kebakaran di gudang GEA pondok candra.. hati2 yg lewat TOL asap hitam tebal https://t.co/mHyqwfXNwI,0
RT @Royal_Heart86: @e100ss kebakaran di gudang GEA pondok candra.. hati2 yg lewat TOL asap hitam tebal https://t.co/mHyqwfXNwI,0
"15.41: Update #kebakaran . Denza Perdana - Reporter Suara Surabaya mengabarkan, yang terbakar gudang elektronik.... https://t.co/8yDHLCOFEv",0
"RT @rizkasafrina: Kebakaran depan Giant pondokcandra <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB> siap-siap macet jalanan smua brigjen katamso rewwin,rungkut,wadungasri..sabar yaa br…",0
RT @Royal_Heart86: @e100ss kebakaran di gudang GEA pondok candra.. hati2 yg lewat TOL asap hitam tebal https://t.co/mHyqwfXNwI,0
RT @Royal_Heart86: @e100ss kebakaran di gudang GEA pondok candra.. hati2 yg lewat TOL asap hitam tebal https://t.co/mHyqwfXNwI,0
@e100ss kebakaran di gudang GEA pondok candra.. hati2 yg lewat TOL asap hitam tebal https://t.co/mHyqwfXNwI,0
"RT @rdilariza: Sepertinya kebakaran, diambil dari Jl. Tol Waru Bandara Juanda. Kendaraan menuju bandara lewat tol putar balik semua. @e100s…",0
Gudang GEA yg terbakar gudang sisi selatan. Tempat biasa diadakan lelang barang cacat. https://t.co/XojgjY9new,0
"RT @rdilariza: Sepertinya kebakaran, diambil dari Jl. Tol Waru Bandara Juanda. Kendaraan menuju bandara lewat tol putar balik semua. @e100s…",0
"RT @e100ss: Saat ini Gate Tol Waru - Juanda DITUTUP. Keterangan senkom Jasa Marga, kendaraan yang sudah terlanjur masuk... https://t.co/OCZ…",0
"RT @arleneflorencia: 15.08 kawan kawan yg terlanjur masuk gerbang tol menanggal hrs putar balik masuk gerbang tol berbek,imbas kebakaran @e…",0
"Saat ini Gate Tol Waru - Juanda DITUTUP. Keterangan senkom Jasa Marga, kendaraan yang sudah terlanjur masuk... https://t.co/OCZ4YwbHsF",0
"RT @rdilariza: Sepertinya kebakaran, diambil dari Jl. Tol Waru Bandara Juanda. Kendaraan menuju bandara lewat tol putar balik semua. @e100s…",0
"RT @arleneflorencia: 15.08 kawan kawan yg terlanjur masuk gerbang tol menanggal hrs putar balik masuk gerbang tol berbek,imbas kebakaran @e…",0
RT @iostoconvalle: Kondisi terkini kebakaran di Pondok Candra asapnya mengganggu lalulintas menuju Bandara Juanda sore ini @e100ss https://…,0
"15.08 kawan kawan yg terlanjur masuk gerbang tol menanggal hrs putar balik masuk gerbang tol berbek,imbas kebakaran… https://t.co/14D6IAeWfg",0
"Sepertinya kebakaran, diambil dari Jl. Tol Waru Bandara Juanda. Kendaraan menuju bandara lewat tol putar balik semu… https://t.co/i7WbdTJxW1",0
"RT @rizkasafrina: Kebakaran depan Giant pondokcandra <ed><U+00A0><U+00BD><ed><U+00B8><U+00AB> siap-siap macet jalanan smua brigjen katamso rewwin,rungkut,wadungasri..sabar yaa br…",0
RT @iostoconvalle: Kondisi terkini kebakaran di Pondok Candra asapnya mengganggu lalulintas menuju Bandara Juanda sore ini @e100ss https://…,0
RT @roestamadjipoe1: @e100ss hati2 untuk pengguna tol waru juanda asap kebakaran di dpn Giant pondokcandra mengganggu jarak pandang. https:…,0
RT @roestamadjipoe1: @e100ss hati2 untuk pengguna tol waru juanda asap kebakaran di dpn Giant pondokcandra mengganggu jarak pandang. https:…,0
RT @roestamadjipoe1: @e100ss hati2 untuk pengguna tol waru juanda asap kebakaran di dpn Giant pondokcandra mengganggu jarak pandang. https:…,0
RT @pondokcandra: @e100ss Listrik sekitar Pondok Candra padam krn ada kebakaran di wadung Asri,0
@e100ss Listrik sekitar Pondok Candra padam krn ada kebakaran di wadung Asri,0
@e100ss hati2 untuk pengguna tol waru juanda asap kebakaran di dpn Giant pondokcandra mengganggu jarak pandang. https://t.co/k9phUcVEjf,0
"Contoh buruknya perencanaan dari proyek pemkot. Belum setahun, lampu jalan dibongkar, dimundurkan dan diberi box.… https://t.co/yQGnuVNTTd",0
@yerryant_ @e100ss @SapawargaSby @BanggaSurabaya pakai trunk pun kLu masyarakat beLum hijrah sadar transportasi umu… https://t.co/eUyIoYWhFV,0
Dan baru bening kembali setelah dibiarkan mengalir minimal 30 menit. @PDAMDeltaTirta @e100ss,0
Mungkin bs disampaikan min @e100ss  untuk kartu ETOll area gubeng kok habis ya untuk di alfamart dan mandiri,0
RT @puturudy: Arus lalin drop off di T2 Juanda msh bermasalah. Sering tersendat. Bgm pertggjwb pengelola bandara? @sub_ap1  @e100ss https:/…,0
Arus lalin drop off di T2 Juanda msh bermasalah. Sering tersendat. Bgm pertggjwb pengelola bandara? @sub_ap1… https://t.co/4CqANG2kTz,0
@e100ss kelemahan tol pakai eToll kalau ada antrean petugas ga bs sistem jemput bola.saran hrsnya bs jemput bola dg bw card readernya,0
"@imandwi35 @e100ss Gate Tol Tb Sumur,antri panjaaaang https://t.co/22RzCx0cRi",0
RT @TeddyS55073533: @e100ss kemacetan gerbang tol Tambak Sumur https://t.co/R2Cl3hWSdE,0
RT @TeddyS55073533: @e100ss kemacetan gerbang tol Tambak Sumur https://t.co/R2Cl3hWSdE,0
@e100ss kemacetan gerbang tol Tambak Sumur https://t.co/R2Cl3hWSdE,0
"@e100ss melaporkan kawasan Gembili RW 7 mati airnya, sampai saat ini blm ada tanggapan dr PDAM SBY,mhn ditindak lanjuti",0
@e100ss listrik kawasan bulak banteng padam sejak 00.30 sampai skrng belum menyapa.apa ada perbaikan,0
"Gmn nih @pln_123 , uda sejam lebih mati lampu di perum TNN-AL kenjeran? Sampe jam brp nih?? Cc:@e100ss",0
@e100ss listrik padam di wilayah komplek AL Kenjeran dsk. @pln_123 mhn di aksi,0
"@e100ss listrik di daerah kenjeran kenjeran padam, apakah ada penjelasan ?",0
"@e100ss listrik daerah lebak timur padam, mohon penanganan pln",0
Angka 5.000 saat ini bikin sensi <ed><U+00A0><U+00BD><ed><U+00B9><U+008A> https://t.co/REhsNzOsks,0
"Retweeted Radio Suara Surabaya (@e100ss):

Sebanyak 5.000 penumpang diperkirakan terdampak apabila Bandara... https://t.co/yBFbA7XHnf",0
"RT @Cikr4k72: @e100ss Listrik Sebagian kawasan Sememi jaya selatan padam, mohon perhatian dinas terkait",0
Sebanyak 5.000 penumpang diperkirakan terdampak apabila Bandara Internasional Ngurah Rai ditutup akibat... https://t.co/wyCfGx695E,0
Siwalankerto mati listrik @e100ss,0
"RT @Cikr4k72: @e100ss Listrik Sebagian kawasan Sememi jaya selatan padam, mohon perhatian dinas terkait",0
"@e100ss Listrik Sebagian kawasan Sememi jaya selatan padam, mohon perhatian dinas terkait",0
Keperdulian Kanit Lantas Polsek Pandaan AKP Shukiyanto membantu Evakuasi Truck muatan Pasir yang Oleng @e100ss… https://t.co/G6xaBH2Q3d,0
"Tingkatkan Kemampuan, Personil Polres Mojokerto Kota Laksanakan Latihan Beladiri @e100ss @detikcom @kompascom… https://t.co/GST6Ldnz6Q",0
@e100ss Bu Risma tapi boxculvert Sby bnyk yg blm selesai2 lho sumpek lihatnya bu mohon perhatian!!!,0
"@e100ss depan gang pacar kembang 5 deket alfamart ada lobang,mungkin karena pipa pdam yg bocor bahaya banget buat R2 https://t.co/3ALcwHz3L1",0
@e100ss Bukan cm soal garasi.Tapi kalo org2 yg ngadain hajat nikahan2 d jln2 raya yg di tutup jg mengganggu pengend… https://t.co/hLTi2ysIHI,0
"RT @muchsoli: @e100ss arua lalin jln magelang jokja,mertoyudan magelang padat yg arah kota karna ada pengaspalan trimsR100ssbayaNewsUpdate…",0
"Kebacuut TL Villa Bukit Mas...Mengutamakan Jalan Protokol Cuma Di Kasih Waktu 5 Detik, Yo Opo Operatore ikuDishub (… https://t.co/aEUHNU49ji",0
"RT @_rindori_: @e100ss listrik jalan raya simogunung-simolangit-dk kupang utara sby padam min, boleh share infonya dong sampe jam berapa ya…",0
"@e100ss listrik jalan raya simogunung-simolangit-dk kupang utara sby padam min, boleh share infonya dong sampe jam berapa ya pemadamannya",0
@e100ss Listrik daerah dukuh kupang barat dan sekitarnya padam. Ada apa ya?kira2 kalau nyala jam brpa?,0
Hasil Persebaya @e100ss https://t.co/MS0CcCCjO5,0
RT @sonykristiyanto: @e100ss Listrik di dukuh kupang padam...,0
RT @ali_gibran69: @e100ss @infoGRESIK yg mau ke surabaya lewat tol harap sabar ada kemacetan di tol dupak maupun arah perak https://t.co/nt…,0
@e100ss @infoGRESIK yg mau ke surabaya lewat tol harap sabar ada kemacetan di tol dupak maupun arah perak https://t.co/nt8TocV6s8,0
@e100ss minta tolong hasil Kalteng vs Persebaya dibagi,0
RT @sonykristiyanto: @e100ss Listrik di dukuh kupang padam...,0
RT @sujiono2010: @e100ss Depan Giant Margorejo kalau sore pasti macet gak ada pak Polisi yang mengatur https://t.co/neSUVEmWyj,0
@e100ss Depan Giant Margorejo kalau sore pasti macet gak ada pak Polisi yang mengatur https://t.co/neSUVEmWyj,0
"RT @hardana_didit: @e100ss. Jembtan Suramadu hujan deras. Hati hati kawan, jalaan licin.",0
@e100ss Listrik di dukuh kupang padam...,0
"Min @e100ss 
Boleh minta nomer Call Center PDAM Surabaya?
1 hari ini air PDAM di rumah kakek saya nggak ngalir....",0
"@e100ss. Jembtan Suramadu hujan deras. Hati hati kawan, jalaan licin.",0
@e100ss masa sich di era bu risma masih saja ada instansi #PDAM di demo dulu barulah menuruti keinginan pendemo?! https://t.co/b5Js3JKAUj,0
@e100ss aneh kota metropolitan kok ga enek parkir,0
"""Aksi mogok angkot"" Polwan ngompreng penumpang @e100ss https://t.co/vYvvM3QLZG",0
"16.35: #JalurMACET
1. Sejak KM 3 Tol Perak arah Waru PADAT, imbas volume. Foto: Yatoma via @e100ss;
2. Update... https://t.co/JeA0sZRkBq",0
"RT @yatoma14: 16.24 | Tol perak arah waru km 3, sangat padat.. @e100ss https://t.co/EMJqNIBpN3",0
"16.24 | Tol perak arah waru km 3, sangat padat.. @e100ss https://t.co/EMJqNIBpN3",0
@e100ss buang sak enak udele... Dpn SMA Trimurti https://t.co/hzQ2I0HhtM,0
"RT @Akbarokahtaufik: Apa iya bpk2 pol pp g pnh lewat sini toh jln rangkah ? @e100ss jualan di atas trotoar ... yg beli parkir se enak nya,…",0
"@e100ss Apa perlu ada jg raperda larangan pengunaan jalan umum utk dipakai hajatan/resepsi, krn selain menganggu pe… https://t.co/HrAeJYH9Fz",0
@calvinqyut @e100ss Listrik habis,0
"RT @Akbarokahtaufik: Apa iya bpk2 pol pp g pnh lewat sini toh jln rangkah ? @e100ss jualan di atas trotoar ... yg beli parkir se enak nya,…",0
Jln.kenjeran depan makam arah ke TL lancar 2 arah @imandwi35 @e100ss https://t.co/JgyBvAAlj0,0
Apa iya bpk2 pol pp g pnh lewat sini toh jln rangkah ? @e100ss jualan di atas trotoar ... yg beli parkir se enak ny… https://t.co/NKikB12qjn,0
"@e100ss listrik mati dr jam 11.30 sampai saat ini masih padam, daerah sememi jaya 8B",0
"@e100ss jalan Tunjangan padat lancar, hujan sudah reda https://t.co/ePBOcJlqI0",0
RT @ririnkuu: Seluruh kampung ketintang mati listrik @e100ss @pln_123 mohon respon,0
RT @ririnkuu: Listrik mati satu RT ketintang baru @e100ss @pln_123 sudah 2 jam sejak jaam 11.00 tanpa pemberitahuan dan tanpa sebab,0
RT @rofiudinmtaufiq: @e100ss @infoBMKG #info_gempa Semoga tdk menimbulkan kepanikan.... https://t.co/EE4cRaBPrQ,0
RT @fredisayona: Tol arah waru macet jembatan satelit sampai km 5.400 dari dupak @e100ss https://t.co/2s2kunNERS,0
RT @Bbcompany_bayu: Tol macet parah km 8 400 @e100ss https://t.co/oCVRsTctNq,0
RT @Bbcompany_bayu: Tol arah waru macet parah km 8 @e100ss https://t.co/J0fGX9JLLy,0
RT @galih_r4dyt: Setelah turun fly over pasar kembang menuju TL padat merambat @e100ss https://t.co/ku3cVK4LML,0
@pln_123 mati listrik wilayah ketintang sudah 3 jam lebih. Tolong respon @e100ss sudah email dan dm tidak ada respon dari @pln_123 !!!!!!!,0
"RT @Oyenk: @e100ss @pln_123 @pln_123 kira"" sampe jam berapa Min? Detlen iki min",0
RT @W_1114_IL: @e100ss macet pnjang di jln raya Kedamean-legundi. di tambah ada kebakaran di sisi timur jalan. sdh ada petugas POLSEK Kedam…,0
"RT @Oyenk: @e100ss @pln_123 menghentikan aliran listriknya, jalan Raya Arjuno bagian utara Aku ga iso kerjo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> gelap....",0
"RT @beeresaja: @e100ss Layanan Publik Transportasi Massal yang penting , shgg masyarakat beralih dr penggunaan kendaraan PRIBADI",1
"RT @dewi_darmawati: @e100ss @RadioANDIKA ... mengingatkan segera punya kartu e-toll, dan jangan lupa cek saldo, kl habis di gerbang GTO men…",1
"RT @caesar_bonek: Suggest answer @e100ss :
Bedakan regulasi kepemilikan harta (yg kudu tertulis) dg etika sosial bertamu(norma masy) pripun…",0
RT @ahmad_fahrudin: @e100ss keluar tol arah dupak pasar turi maceeeet https://t.co/4gb944beaW,0
"RT @Akbarokahtaufik: Wrga hrus pny lahan parkir klo pny mobil, lantas rsud suwandi gimana kok ga pny lahan parkir @e100ss",0
"RT @zeti_arina: @e100ss pengalaman memakai e-toll di waru- juanda, sensor kurang sensitif posisi kartu harus bener2 nempel dan tunggu bbrp…",0
"RT @SufiantoA: @e100ss kawasan kejawan putih tambak,kec.mulyorejo terjadi pemadaman listrik, mohon ditindak lanjuti kawan PLN",0
@e100ss Prapatkurung Perak mendung hjn ringan lalu lintas lncr adeeemmmm https://t.co/vPqyTzoOfe,0
"RT @dewi_darmawati: @e100ss @RadioANDIKA ... mengingatkan segera punya kartu e-toll, dan jangan lupa cek saldo, kl habis di gerbang GTO men…",1
Seluruh kampung ketintang mati listrik @e100ss @pln_123 mohon respon,0
Listrik mati satu RT ketintang baru @e100ss @pln_123 sudah 2 jam sejak jaam 11.00 tanpa pemberitahuan dan tanpa sebab,0
RT @chanafi_malik: @e100ss lampu merah babatan macet sudah sampai danau Unesa dari arah ptc https://t.co/ZBRVx4L8vJ,0
Tol arah waru macet jembatan satelit sampai km 5.400 dari dupak @e100ss https://t.co/2s2kunNERS,0
RT @Bbcompany_bayu: Tol macet parah km 8 400 @e100ss https://t.co/oCVRsTctNq,0
Tol macet parah km 8 400 @e100ss https://t.co/oCVRsTctNq,0
Tol arah waru macet parah km 8 @e100ss https://t.co/J0fGX9JLLy,0
"RT @MediaMbahratu: ASTRA Infra Toll Road:  Pagi OTW Surabaya via tol jombang kertosono  lancar jaya , Sambil goyang boss hee @e100ss  https…",1
"@e100ss @pln_123 @pln_123 kira"" sampe jam berapa Min? Detlen iki min",0
"RT @amaysenno: @e100ss pagi kawan ,pln mati....di kembang kuning...",0
"@e100ss @pln_123 menghentikan aliran listriknya, jalan Raya Arjuno bagian utara Aku ga iso kerjo <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> gelap....",0
"@e100ss Layanan Publik Transportasi Massal yang penting , shgg masyarakat beralih dr penggunaan kendaraan PRIBADI",1
"@e100ss @RadioANDIKA ... mengingatkan segera punya kartu e-toll, dan jangan lupa cek saldo, kl habis di gerbang GTO… https://t.co/sCDxpJLsFE",0
RT @galih_r4dyt: Ramai lancar di dalam tol @e100ss https://t.co/Hhn8vggqIF,1
RT @galih_r4dyt: Bundaran satelit ramai lancar @e100ss https://t.co/HO2tMMUmyH,1
Bundaran satelit ramai lancar @e100ss https://t.co/HO2tMMUmyH,1
"RT @Akbarokahtaufik: Wrga hrus pny lahan parkir klo pny mobil, lantas rsud suwandi gimana kok ga pny lahan parkir @e100ss",0
"Andai uang parkir di rsud suwandi msuk pemkot sby,cukup buat beli messi percaya saya ,3000 mtr,5000 mbil dan lucunya g pke krcis @e100ss",0
"RT @imandwi35: Semoga bukan sekedar latah atau (demi) proyek. Krn banyak Perda sdh dibuat, eksekusi riil terseok seok (ompong) #wawasanssfm…",0
"RT @Akbarokahtaufik: Wrga hrus pny lahan parkir klo pny mobil, lantas rsud suwandi gimana kok ga pny lahan parkir @e100ss",0
"Semoga bukan sekedar latah atau (demi) proyek. Krn banyak Perda sdh dibuat, eksekusi riil terseok seok (ompong)… https://t.co/UqvkO2Wn7W",0
"RT @amaysenno: @e100ss pagi kawan ,pln mati....di kembang kuning...",0
"RT @Akbarokahtaufik: Wrga hrus pny lahan parkir klo pny mobil, lantas rsud suwandi gimana kok ga pny lahan parkir @e100ss",0
"Wrga hrus pny lahan parkir klo pny mobil, lantas rsud suwandi gimana kok ga pny lahan parkir @e100ss",0
"@e100ss pagi kawan ,pln mati....di kembang kuning...",0
RT @e100ss: Perbaikan Transmisi PLN di Suramadu Maksimal Selesai 4 Oktober. (odp-rt)... https://t.co/cBhGAAz2Bg,1
"@e100ss pengalaman memakai e-toll di waru- juanda, sensor kurang sensitif posisi kartu harus bener2 nempel dan tunggu bbrp saat baru terbuka",0
"@e100ss kawasan kejawan putih tambak,kec.mulyorejo terjadi pemadaman listrik, mohon ditindak lanjuti kawan PLN",0
"#InfoPLN : Jadwal pemadaman listrik, Selasa 26/9/2017 besok. (odp-rt)",0
"@pln_123 Listrik sering padam  disebagian daerah Semolowaru Utara 1 Surabaya, udah 1 minggu lebih gmn ini @jokowi @e100ss @OmbudsmanRI137",0
"RT @cicikdhnr: Traffic light perempatan besar arah suramadu sama kenjeran mati min, menyebabkan macet parah sampe ke perempatan kapas kramp…",0
Perbaikan Transmisi PLN di Suramadu Maksimal Selesai 4 Oktober. (odp-rt)... https://t.co/cBhGAAz2Bg,1
@e100ss pemadaman listrik @PLN_Surabaya  di bendulmerisi gg lebar sudah 3 jam lebih. Katanya ada perawatan kabel,0
RT @Xavi_Boy: Ini PLN mana ya kok 2 jam lebih lampu belum nyala di daerah Wonorejo manukan Kulon @e100ss,0
"RT @arifmendes2017: @e100ss Jelidro dri tdi lampu padam...??? 
Petugas PLN ada apakah gerangan...???",0
"RT @nemoimutz: @e100ss ada apa ini PLN kok tiba2 ada pemadaman listrik di wonokusumo jaya gang 1 begini, udah air pam ndk mengalir skrg lis…",0
"@e100ss ada apa ini PLN kok tiba2 ada pemadaman listrik di wonokusumo jaya gang 1 begini, udah air pam ndk mengalir skrg listrik padam",0
"@e100ss Bapak PLN yg terhormat, mohon listrik di daerah Wonokusumo Jaya gang 1 dinyalakan, air pam udh ndk ngalir skrg listrik padam <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0
"@e100ss Jelidro dri tdi lampu padam...??? 
Petugas PLN ada apakah gerangan...???",0
@e100ss Ini PLN mana ya kok 2 jam lebih lampu belum nyala di daerah Wonorejo manukan Kulon @e100ss @pln_123,0
Ini PLN mana ya kok 2 jam lebih lampu belum nyala di daerah Wonorejo manukan Kulon @e100ss,0
Mohon info untuk lampu mati di daerah jelidro manukan sdh hampir 2jam kok blm nyala juga @e100ss trmksh sblmnya,0
"RT @Qomar_Syahd: @e100ss listrik mati sudah hampir 1jam di jl sememi jaya 8b, knp ya mohon dbantu",0
RT @rangga_p: @e100ss mohon tindaklanjut kawan PLN. Listrik padam 2 jam lebih di kawasan Manukan Rejo V,0
RT @boimnaimn: @e100ss ada apa ya mati listrik dari jam 15:00 sampai sekarang belom nyala daerah Sememi bandarejo,0
RT @boimnaimn: @e100ss udah tiga jam pemadaman  ada apa sih PLN https://t.co/iIyUltFW1X,0
@e100ss udah tiga jam pemadaman  ada apa sih PLN https://t.co/iIyUltFW1X,0
@e100ss ada apa ya mati listrik dari jam 15:00 sampai sekarang belom nyala daerah Sememi bandarejo,0
@e100ss mohon tindaklanjut kawan PLN. Listrik padam 2 jam lebih di kawasan Manukan Rejo V,0
Terima kasih bapak2 petugas PLN Rungkut Industri yg cepat merespon &amp; memperbaiki trafo di Pandugo Rungkut Sby <U+263A>.… https://t.co/jWRjkmaQOj,1
"@RuddiChandra @Dian711Saputra @e100ss Ada bbrp faktor dalam penentuan tarif, salah satunya adalah daya PLN. Terima kasih",1
RT @hellomisssunny: @e100ss macet banget karena lampu lalu lintas mati tidak ada polisi/ yang membanth di kertajaya https://t.co/plX6QhrvXp,0
15.40 : Info awal : Simpang 4 Kenjeran - Suramadu MACET. Imbas TL padam. (odp-rt),0
@e100ss @pln_123 daerah banharsugihan surabaya gerimis lumayan dan mati lampu. Kantor langsung stop beroperasi,0
Listrik padam di daerah Wonorejo-Manukan Kulon...tolong PLN bisa meluncur ke TKP @e100ss,0
@e100ss macet banget karena lampu lalu lintas mati tidak ada polisi/ yang membanth di kertajaya https://t.co/plX6QhrvXp,0
Perempatan Kertajaya-Dharmawangsa lampu TL tidak berfungsi @e100ss @SbyTrafficServ https://t.co/2ldZrTZ2xc,0
RT @LiyantoHendra: @e100ss putroagung padat macet.lampu tl kayaknya hijaunya terlalu pendek.merahnya lama,0
@e100ss putroagung padat macet.lampu tl kayaknya hijaunya terlalu pendek.merahnya lama,0
RT @adib_ajalah: @e100ss jalan tandes padat merayap saja. Karena trafic light https://t.co/YkpWpm94Ed,0
RT @Rudyne10: @e100ss sejak beberapa mgu terakhir....tol juanda dri waru macett kaya gini.... https://t.co/n4HwyS2NOb,0
RT @assan2: @e100ss Pintu tol menanggal arah juanda macet total. Sudah macet ada 1 pintu tutup. Benar2 nggak peka,0
"RT @Fajar_WahyuH22: @e100ss Semoga terus diadakan seperti ini agar surabaya tertib , aman , nyaman . Thenks @hoofdbureau1",1
